tconst,genre,plot
tt0048215,"['Horror', 'SciFi']","A nuclear submarine is going through its shakedown cruise. The subs sonar operator picks up a contact dead astern heading straight for them at high speed. The captain orders the vessel to flank speed and sends the sub to battle stations while beginning evasive maneuvers.As the sub dives away from the object, something hits the vessel, and radiation warning sounds throughout the ship. Inspecting the detectors the crew realizes the source of the radiation is outside the sub. With a jolt the boat comes to a complete stop. The commander immediately orders the sub to surface; this cant be dome due to something fouling the diving planes.After a number of unsuccessful attempts the sub breaks free and manages to reach the surface. During an inspection the stern of the vessel is radioactive and some sort of organic material, possibly part of a fish is jammed in one of the control planes.Puzzled, the captain elects to return to Pearl Harbor for repairs and to give a detailed report of the incident. At Pearl harbor the sample has been delivered and a team lead by Dr John Carter (Donald Curtis) and Prof Lesley Joyce (Faith Domerque) begin their investigation reporting to Cmdr Peter Mathews (Kenneth Toby)
Prof Joyce is in a very negative mood about the investigation, she fears her own lines of research are going to be affected. Mathew informs her that she has effectively drafted for the investigation and she will be expected to stay involved as long as required and she will be compensated for her efforts.12 days later, the investigation is ongoing but really achieving very little. Mathews has begun to show a definite interest in Joyce. Initially she is cool to Mathews advances, considering him her intellectual inferior. Oddly she is not forthright in telling Mathews to leave her alone. The next day Prof Joyce makes a breakthrough and discovers what the specimen is. Mathews immediately contacts his superiors and a number of high ranking navy officials are heading to Hawaii to hear the answer.With everyone gathered Joyce explains the specimen is a piece of giant squid. Normally found in very deep areas of the sea, she has a theory that hydrogen bombs have upset its habitat. This causes the beast rise to the surface to find sources of food.It is noted that in recent times a number of Japanese fishing vessels have gone missing and the Siberian seal hunting season has failed due to a lack of animals. The naval investigation team is unconvinced by the findings A few days later a tramp steamer encounters the squid. The captain orders the crew to abandon ship as the radio operator sends an SOS. In a matter of minutes the ship is engulfed in giant tentacles and dragged under.Unaware of the latestest incident, Joyce and Carter attend a farewell dinner with Mathews. As the evening progresses Joyce seems to accept Mathews advances by allowing a long kiss to occur on a quiet balcony. Mathews becomes confused and a little upset when Joyce decides not to change her travel plans. A naval officer interrupts dinner to advise the scientists their travel plans have been cancelled. Reports have arrived of the tramp steamers sinking, and a rescue mission has been launched.Survivors are found and returned to Pearl Harbor. Each man is interviewed and repeats the story of the destruction of the ship. Even after crew accept lie detectors and interviews by psychologists the authorities remain unconvinced about the event Doctor Joyce interviews one of the survivors and secretly records the conversation for the navy.On hearing his story first hand, the navy are convinced there is something behind the story, they mobilizes their forces, and close the western Pacific to all shipsA further 10 days pass and Joyce and Carter argue that even if the navy find the creature they have little or no hope of destroying it. To narrow the search an alert is sent out for any unusual events, the scientists will investigate these events and see if they can narrow down the search area.From Astoria Oregon a strange report comes through, Joyce and Mathews investigate a strange set of markings found on a beach and reports of a very strange car accident. They also continue to explore their relationship.It is suggested the beach be closed to avoid any further chance of further attacks. A local sheriff thinks the whole thing is a waste of time and decides to explore the beach for himself. In short order he is killed.The navy sees this as strong evidence of the creatures movement and begin to narrow their search around San Francisco, even deciding to lay a series of minefields around the bay. A trap is set using dead sharks as bait. Aircraft patrol overhead waiting for any sign of the beast. It has been decided the only way to be sure of destroying the creature is to damage the brain. Amid the tension Dr Joyce reveals a new jet propelled torpedo that might be successfully deployed against the creature.A command center set up by the military reports that an unknown contact is moving towards San Fran harbor. As planned they begin detonating the mine fields in hope of driving the creature off. The mines have no effect and the second stage of the defense is put into action. An electrical current is run through the Golden Gate bridge and into the water. Enraged the creature surfaces.Joyce and Mathews rush to the bridge to get a firsthand look at what they are fighting. Carter understands that unless he shuts the power off there is a serious risk to the bridge. To succeed he has to go out onto the deck and expose himself the outraged squid.The creature continues attacking the bridge and Mathews sees Carter is trapped and drives out to rescue him. Carter finally shuts the power down and the beast slips beneath the waves.The creature surfaces near the Market Street docks and begins destroying everything in its path. Mathews rejoins his sub with orders to attack the creature. From the shoreline soldiers armed with flame throwers force the creature back into the water. This give Mathews the clear shot he is looking for.The attack is successful but in its thrashing around the creature pins the sub on the bottom of the harbor. Mathews cant detonate the torpedo until the submarine is clear or he risks killing the crew. Mathews dons scuba gear and goes out to attack the creature.Although partially successful he himself is badly wounded and sinks to the bottom. Carter then replicates Mathews efforts, however he aims for the creatures eye. The attack works and the creature convulses from the injury and releases the sub. Carter finds Mathews on the sea floor and races him to the surface before the sub detonates the explosive. After the explosion the submarine surfaces to find the two alive and floating on the surfaceThe creature has been destroyed and everyone lives happily ever after"
tt0048250,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Sport']","A charmingly idiosyncratic fable, A KID FOR TWO FARTHINGS stars Jonathan Ashmore as Joe, an imaginative young boy growing up in London's impoverished East End. After absorbing a tale about the magical power of captured unicorns from the kindly tailor Kandinsky (David Kossoff), who employs the boy's mother, Joanna (Celia Johnson), he goes in search of the mythic beast. He returns with a goat sporting a nascent horn, believing it can solve the problems of his overburdened friends and neighbors. Who's to say he's wrong?"
tt0048254,"['Crime', 'Drama', 'FilmNoir', 'Thriller']","In the main hall at New York's Pennsylvania Station, Davy Gordon (Jamie Smith), a young boxer, sits waiting for his train as he recalls the last few days...Living alone in a small apartment, he becomes attracted to a young woman, named Gloria Price (Irene Kane), who leads a no less solitary existence across the courtyard of his apartment building. He leaves for a fight while she goes to a nightclub where she works as a taxi dancer for its owner, Rapallo (Frank Silvera).Meanwhile, Davy loses the fight and on his return to his apartment, he sees through Gloria's bedroom window that Rapallo is trying to rape her. Davy rushes to her aid and beats Rapallo up who fleas. Shaken, Gloria recounts her life story to Davy about having to support herself and Rapallo who wants her. They decide to leave town and stay with Davy's uncle in Seattle. But first, Davy must collect money owed to him by Albert (Jerry Jarret) his manager. When Gloria phones Rapallo and tells him that she is leaving him for good, Rapallo decides to send out his strong-armed men (Mike Dana, Felice Orlandi, Ralph Roberts and Phil Stevenson) to kill Davy to reclaim his woman.Davy and Gloria go to the taxi dance club where Gloria will pick up her last paycheck and Davy will wait outside on the street for Albert to show up with his money. When two drunken mens club conventioneers steal Davy's coat, he chases off after them in which Albert arrives outside the club and waits for Davy. Just then, two of Rapallo's goons arrive and attack and kill Albert in a vacant alley after they mistake him for Davy.When Davy returns to pick up Gloria, Rapallo realizes that they killed the wrong man and he sends his men out to just grab Gloria by force. When Davy returns to his apartment to pack up and sees Gloria being taken by Rapallo's men, he rushes over, but they get away. Davy is forced to hide when his landlord and two policemen arrive looking for him to question him about Albert's murder. Davy now embarks on a personal quest to find Gloria on his own.The next morning, Davy follows Rapallo from his club to a seedy and desolate part of the Lower East Side where he takes him hostage with a gun and forces him to lead him to Gloria. At the loft, Davy holds Rapallo and his two henchman in check as he unties Gloria. But just then, one henchman lunges at him for the gun and a struggle ensues. Davy is forced to run while Rapallo and one of his thugs chase off after him while one stays behind to watch Gloria. When the henchman left behind lets his guard down, Gloria knocks him on his head and escapes.A climatic chase begins as Davy is pursued across the rooftops by Rapallo and one of his henchmen. When the henchman injurs his foot after jumping from one rooftop to the next, Rapallo leaves him behind to contine chasing after Davy. The chase leads to an old warehouse filled with disembodied shop-window mannequins. Davy engages in a life-or-death struggle with Rapallo, kills him and, believing that he has lost Gloria, leaves alone to catch his train to Seattle.Flashing forward to the present, just as Davy steps up onto the platform to board, Gloria joins him at the last minute and they ride off together."
tt0048261,"['Crime', 'FilmNoir', 'Mystery', 'SciFi', 'Thriller']","One night while driving down a dark road near Los Angeles, private detective Mike Hammer (Ralph Meeker) nearly runs down a young woman named Christina (Cloris Leachman) standing in the road who begs for a ride. Hammer gives the blonde a ride thinking she may be an escaped lunatic since she is only dressed in a trenchcoat. When they confront a road block, Hammer covers for the young woman after she gives him a story about some mysterious characters who are chasing her. Hammer shrugs it off until a car cuts them off and several shady men grab them, kidnap Christina and run Hammer off a cliff destroying his car and putting him in the hospital. When Hammer comes around he is bent on vengeance but more on solving the mystery of who these guys are and why they killed Christina. So he begins to investigate the woman's past, based on a clue that she left before she died. Hammer turns to his affectionate assistant Velda (Maxine Cooper) and Nick (Nick Dennis), his garage mechanic to track down helpful information and she finds the addresses of Christina's roommate Gabrielle (Gaby Rodgers), scientists, and art dealers who all have an interesting connection to a group of thugs composed of Carl Evello (Paul Stewart), Charlie Max (Jack Elam) and Sugar Smallhouse (Jack Lambert) and a mysterious box that holds the key to the mystery. An evil doctor named Soberin (Albert Dekker) catches up with Hammer and a finale brings about tremendous happenings.======================================================This is a more detailed Synopsis.The movie opens with a woman, Christina Bailey (Cloris Leachman) running down the middle of a street wearing just a trench coat. It is dark and she tries to flag down several cars with no luck. Finally, in desperation, she blocks the street forcing Mike Hammer (Ralph Meeker) to swerve his sports car into the soft shoulder of the road. Very annoyed, he tells her to get into his car. He drives down the road. Credits roll in reverse from top to bottom to the Nat King Cole song, ""Rather Have the Blues"" playing on the radio. Christina keeps looking back. She tells Mike she's heading for Los Angeles. They come to a road block. ""A woman escaped from an asylum upstate"", is the reason given by the police. Mike tells the officer his wife was asleep, explaining her appearance in ""his"" trench coat in an open top roadster. Mike stops at a service station. The mechanic finds and dislodges a shrub caught in the front wheel. Christina uses the bathroom, and then asks the mechanic (Robert Sherman) to mail a letter for her. They resume their journey. She tells Mike if they don't make it to her bus stop to ""remember me."" A large black Cadillac pulls out and blocks the road. Three men get out. Next we hear screaming and see a woman's legs twitching. Christina is being tortured with a pair of pliers (discreetly off camera). Mike is unconscious on a bare metal bed spring mattress. Mike awakens and learns Christina is dead. He and Christina are put in his car and pushed over a cliff. He is thrown clear before the car crashes and burns. The Cadillac pulls away.Mike wakes in a hospital room to the faces of a nurse (Mara McAfee) and his secretary, Velda Wickman (Maxine Cooper). The doctor enters and tells Lt. Pat Murphy (Wesley Addy) he has five minutes. Pat asks Mike what happened. Sometime later Mike is discharged. As he leaves with Velda, he is immediately detained for questioning by the Interstate Crime Commission. Pat waits outside the hearing room. FBI agents (Robert Cornthwaite and James Seay) ask Mike about his business. They are investigating Christina's death. Mike deduces Christina was involved ""in something big."" He sees a potential business opportunity.Mike takes a cab to see his mechanic, Nick (Nick Dennis). He is told the car was totaled, and that a couple of tough guys were looking for him. The tough guys are waiting outside Mike's apartment building when he gets home. He carefully approaches his apartment door, expecting someone waiting to ambush him, but the place is empty. The phone rings and the answering machine picks up; it is Velda, she tells him she is on her way over. Velda arrives, followed shortly by Pat--official business. Pat lets himself in. He revokes Mike's Private Investigator license and his gun permit. Mike asks Pat about a science reporter, Ray Diker. Mike and Velda discuss a return to their usual business--divorce investigations.In a different sports car, Mike is on his way to visit Ray Diker (Mort Marshall). He is followed by an attacker (Paul Richards). Mike gets the drop on him and easily disarms and dispatches the guy. He proceeds to Diker's apartment. It is clear the man is terrified as he shows signs of an earlier beating. He tells Mike he's afraid, just like Christina. He provides Mike her last name and address. Mike drives to Christina's last known address where he gains the confidence of an old furniture mover (Silvio Minciotti). He gives Mike the current address of Christina's roommate. The apartment manager, Horace (James McCallion) shows Mike the apartment. There he collects a volume of poetry by Christina Rossetti. Mike drives over to see the roommate, Lilly Carver (Gaby Rodgers). She greets him with a gun. They talk. She tells Mike about Christina and the night she was taken away.In his apartment, Mike gets a phone call. He lets the answering machine screen his call. A man's voice recounts the events to date; Mike picks up the phone to talk to the stranger. Mike is told if he ""forgets"" about events he will be rewarded. The next morning a brand new Corvette is parked in front of the building. Nick sees it first and gets in; he intends to drive it around the block before Mike gets there. Mike warns him in time not to touch the car--it is wired with explosives. He finds and removes the bomb, but Mike tells Nick to drive slowly over to the shop to find the second bomb. Mike asks Nick to discreetly find out who planted the bombs. This little task will prove to be a fatal one.Mike stops at Velda's apartment to tell her the divorce business is a little too small time; he has something better, ""That girl I picked up was mixed up in something big."" Velda tells Mike that Diker called and left two names and contacts. Leopold Kowolsky / Harvey Wallace and Nicholas Raymondo / Carmen Trivago. Velda tells Mike that Kowolsky was a pro fighter, but she had nothing on Raymondo. She emphasizes ""was"" as they both knew Christina and are both dead.Mike questions Harvey Wallace (Strother Martin) at home while he and his family are eating dinner. Wallace finally admits Kowolsky was pushed in front of his truck and killed. Next on his list is the gym where Kowolsky trained. He sees an old friend and trainer, Eddie Yeager (Juano Hernandez). Mike inquires about Lee Kowolsky. Eddie is shocked and scared. He tells Mike he has ""forgotten"". Two men, Charlie Max (Jack Elam) and Sugar Smallhouse (Jack Lambert) told him if he said anything about Kowolsky he would be killed. Mike calls Pat at police headquarters and asks who Max and Smallhouse work for. He is told Carl Evello (Paul Stewart).At the Evello home, Max and Smallhouse are playing cards and Evello is sitting by the pool having a drink and playing solitaire. Mike arrives in his new car. Evello's half sister, Friday (Marion Carr) is right behind him in her car. She kisses Mike, and then introduces herself. They go into the house and have a drink. Friday is what used to be called ""a very loose woman."" Evello recognizes Mike Hammer and sends Charlie and Sugar to the pool house to see him. Expertly wielding a sap or blackjack, Mike coldcocks Sugar. Charlie is so surprised he exits quickly and quietly back to see his boss. Evello tells Friday to, ""send him into the house."" They talk. Evello admits to placing the explosives in Mikes new car, ""I'll admit that was a little crude...We keep underestimating you."" Their meeting ends on an ominous note--play ball or die.Mike drives over to see Carmen Trivago (Fortunio Bonanova). Like all his other leads, this one is scared. He tells Mike, ""I know nothing."" He does manage to get that whatever ""it"" is, it is small and can be hidden. That evening he returns to see Lilly Carver; she is hiding on the stairs and tells Mike, ""they came again last night, I hid in the basement."" He takes her back to his apartment. Nick has done a little investigating earlier in the day, so when Mike drops by he tells him he has some information about the car bomb. Mike still needs to secure Lilly Carver at his place, so he tells Nick he will be back to talk. Nick crawls under a car to work and is killed by a man we never see. Mike gets Lilly to his apartment and tells her to lock the door and not to answer the phone. Mike drives back to Nick's garage and finds another mechanic Sammy (Jerry Zinneman) holding Nick's dead hand and sobbing. Mike leaves when he hears a police siren.Mike drives to Velda's apartment; They kiss. She asks, ""what kind of trouble are you in this time?"" He tells her Nick is dead. She gives Mike another lead, Dr. Soberin. The next day Mike stops at a nightclub and gets very drunk. The bartender wakes him and says, ""They got Velda."" Mike drives back to the gas station and talks to the attendant. He asks if he remembers who to whom Christina addressed her letter. The attendant tells him, ""Some joker named Mike."" He goes to his office and opens the letter. It only says, ""Remember Me."" Charlie Max and Sugar Smallhouse are there to greet him. Sugar returns the favor with a blackjack of his own. They take Mike to a beach house in his own car. Mike makes a run for it when he gets the chance, but Charlie and Sugar give him a good beating for his attempt. He wakes tied securely to a bed. A man tells Mike he will die, but he can save Velda. The man drugs Mike with sodium pentothal then exits the bedroom. Mike mumbles under the influence of the drug. Carl Evello comes in to question him, but gets nothing. Mike manages to work one hand free from the ropes. He calls out and Carl returns. He lures Carl over and knocks him out. Mike pretends to be Evello and summons Sugar in to kill Mike. Sugar enters the darkened room and stabs his boss, thinking it is Mike. Mike kills Sugar and escapes.Mike returns home; Carver is there and dressed. Mike picks up the book of poetry and reads the sonnet ""Remember Me."" He gets a clue that something may have been inside of Christina. Mike and Lilly visit the coroner's office. The Autopsy Surgeon, Doc Kennedy (Percy Helton) is corrupt and wants money for the key he found in Christina's stomach. Mike pays him, but the doctor tries to welch on the deal. Mike smashes his hand in a desk drawer to get the key. It has HAC stamped on it. They drive over to the Hollywood Athletic Club. Mike has to get tough with the attendant (Leonard Mudie). The attendant tells him it is a locker key and escorts Mike to Nicholas Raymondo's locker. Inside the locker is a leather covered box that Mike notices is very hot to the touch. He opens it slightly and an intense light shines from it. It burns his wrist. He tells the attendant not to touch it. When Mike returns to the car, Lilly Carver is gone.At his apartment, Pat and three policemen are waiting for his return. Pat demands the key. Mike confronts Pat with Pat's complicity in all the deaths and his inability to protect all the people who were killed. When he mentions Carver, he is told Carver was killed over a week ago. Then who was that woman? Pat notices the radiation burn on Mike's wrist. Mike gives Pat the key. The police depart. Mike calls the Hollywood Athletic Club, but there is no answer. The locker is broken open, the attendant is dead and the box is missing. That evening Mike makes another call on Ray Diker. He gets another name, William Mist, owner of Mist's Gallery of Modern Art. Mike breaks in but Mist (uncredited) takes a hand full of sleeping pills, prescribed by Dr. G.E. Soberin. Mist is unable to tell Mike anything, despite being slapped around. Mike does manage to get Soberin's location through his answering service. On a hunch he goes to the beach cottage and recognizes the place from his encounter with Evello, Charlie and Sugar.Dr. Soberin (Albert Dekker) is packing to leave. He talks to Lilly Carver, whose real name is Gabrielle and we learn she was employed by Soberin to get the key from Christina and keep an eye on Mike Hammer. Gabrielle wants her share, half, and before Soberin leaves. When Soberin brushes her off she kills the doctor. With his dying breath he begs her not to open the box. Mike enters the room and gets a bullet for his trouble. He demands to know where Velda is located. Gabrielle opens the box and is immediately consumed by fire. Mike comes to and exits the room. He finds Velda in a locked bedroom, frees her, and they leave the house. They run along the beach, occasionally looking back at the strobe effects lighting up the house and beach. They make their way into the surf as the house explodes. We close with Mike and Velda in the surf watching the house disintegrate."
tt0048275,"['Romance', 'Drama']","In a rural scenery in the throes of difficult changes lives a humble but promising young farmer girl called Mari Pataki. Her father forbids her from seeing the man she loves. The father, above all preoccupied by work on the fields and prospective wealth, decides to give his daughter in marriage to an old but rich man with whom he does business. Land marries land, he says. This seems to be the unyielding rule of the Hungarian peasantry. But the young lover is ready to stand up to any challenge to keep Maris love."
tt0048280,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Romance']","In a small turn-of-the-century town, a couple designated by the names 'Jim Dear' and 'Darling' are celebrating Christmas. Darling is overjoyed to receive a Cocker Spaniel puppy, whom she names Lady.Time passes, and Lady is well-taken care of by her owners, who delight in her company. At 6 months, she is given a collar with a license. Lady then goes to visit two neighboring dogs, Jacques and Trusty. Jacques is a wily Scottish Terrier, and Trusty is an old Bloodhound. The two compliment Lady on her new license, before Lady rushes off to greet Jim Dear, who has come home from work.Time passes on, and one day, Jacques and Trusty come to visit Lady, and find her feeling depressed. Lady explains that something seems to have happened to Jim Dear and Darling. She then explains how one day after coming home, Jim Dear referred to her as 'that dog.' Another time, she tried to playfully take a ball of yarn from Darling, who then struck Lady. Jacques and Trusty soon explain to Lady, that her owners are expecting a baby. Lady is unsure what a baby is, but the two explain what they know. However, their speech is soon interrupted by a mangy grey dog named Tramp.Tramp then explains that babies are 'homewreckers,' and that Lady can expect to be lectured frequently, and sent to the doghouse in the yard. Jacques angrily orders Tramp to leave, but Tramp just smiles, as if he knows the truth to the whole thing.Time passes, and lady observes all manner of changes, from strange people entering the house, to Jim Dear leaving early in the morning to get something for Darling. Finally, the baby arrives, and Lady feels even more alone, as her owners spend all their time with 'it.' One day, out of curiosity, Lady goes into the new nursery, where Jim Dear and Darling show her the new baby. Lady is intrigued by the little baby boy, and her owners give her some reassuring pats on her head, signs that they still love her as well.Sometime afterward, Jim Dear and Darling take a small trip, and leave their son and Lady in the care of Aunt Sarah. However, Aunt Sarah has no tolerance for dogs, and prefers the company of her Siamese cats, Si and Am. When the cats end up causing a mess, Lady is blamed, and taken to a pet store for a muzzle. The experience frightens Lady, and she runs from the pet store. Unsure what to do, she ends up in a bad part of town, where she is chased by 3 large dogs. At the last moment, Tramp appears, fighting them off. Upon seeing the muzzle on Lady, he offers to help her get it off. After sneaking into the local zoo, they manage to trick a beaver into thinking the muzzle is a 'log-hauler.' The beaver gets the muzzle off, and uses it to help him finish his dam. Tramp then takes Lady to a restaurant named Tony's where the owner (Tony) and his cook Joe prepare a meal for the two dogs. After dinner, the two stroll through the night, and fall asleep at a local park.When they awake, Lady is upset for not going home right away. Tramp tries to 'open her eyes' to life without leashes and fences. However, Lady feels a responsibility to watch over the baby. Tramp takes her home, but along the way, decides to have a little fun by rousing up a henhouse that he sees. When the owner appears with a shotgun, Tramp and Lady make a run for it. Lady doesn't get far, when she's caught by a dogcatcher, and taken to the pound.Once inside, she is ridiculed for her license and cleanliness, before another female dog named Peg gets everyone to stop. Talk then turns to the Tramp, who still hasn't been caught and (to Lady's shock), appears to have known quite a number of female dogs.Eventually, Lady is released to Aunt Sarah, who ties Lady to the dog house out back. Jacques and Trusty come over, hoping to cheer her up, but the mood is spoiled when Tramp appears. Jacques and Trusty leave, and Lady lets her pent-up emotions out on him, from the embarassment of being being in the pound, to hearing about the other women Tramp has been with.Tramp leaves, but Lady's attention is soon drawn to a rat, that she sees enter through an open window in the baby's room. Lady barks, trying to get Aunt Sarah's attention, but the old woman thinks that Lady is just making a racket. Tramp hears Lady, and after she explains what has happened, he enters the house. Making his way to the baby's room, he confronts and fights the rat, finally killing it, just as Lady arrives after freeing herself from her leash.Aunt Sarah finds them in the room, and thinks that they were intending to attack the baby. After locking Tramp in a closet, Aunt Sarah puts Lady in the cellar, before calling the pound.Shortly thereafter, Jim Dear and Darling return, to see Tramp being led away by the dogcatcher, claiming he attempted to attack the baby. Trusty and Jacques hear this and assume the worst as well. However, once Jim Dear looks in the baby's room, he finds the dead rat, and it soon is apparent that Lady and Tramp were trying to protect the baby.Jacques and Trusty rush off to stop the wagon before it reaches the pound. After spooking the wagon's horses, the wagon overturns, but ends up injuring Trusty.Time passes, and soon it is Christmas again. Tramp has been made a member of the family, and he and Lady have puppies of their own. Jacques and Trusty (with a cast on his leg) come to visit them as well, and they celebrate the holidays together."
tt0048283,"['Adventure', 'Drama', 'History']","Khufu, a ruthless, rich and paranoid pharaoh, has decided to build the ultimate tomb to defy grave robbers and the ages. He uses a captive engineer to design the tomb in exchange for the release of the engineer's people. When money runs out to finish the tomb, a ruthless woman sent as tribute becomes Khufu's second wife, and after murdering Khufu's queen, attempts to assasinate the pharaoh and take over the kingdom, but is finally given her just desserts in the end."
tt0048308,"['Biography', 'Drama', 'Romance']","The circus master (Peter Ustinov) promises to tell the story of the life of Lola (Martine Carol), whom he addresses as as countess, and who was a ""femme fatale"" who had lots of lovers and a hectic life in Europe.He presents the subject and entices the audience to ask her any question, at a price. She answers the first ones and he answers the remainders. When one person on the audience asks about the number of lovers, there's a parade of performers representing them.In a flashback, Lola remembers a travel with composer Franz Liszt (Will Quadflieg). Her carriage follows them for the case of her leaving alone, which eventually happens, as they soon part ways.The master tells about Lola's childhood. Her father was an officer in India, and after his death, her mother (Lise Delamare) and she immigrated to Europe. Lola remembers that her mother had her sleep in the dormitory of the ship while she stays in a cabin, arranging encounters with his lover. She befriends a steward (Jacques Fayet), but people in the dormitory are rude with her. Upon arriving in Europe, her mother tries to match her to a rich old banker. She refuses and marries Lieutenant Thomas James (Ivan Desny), her mother's lover, instead. In the circus, the master narrates an idyllic marriage, which the memory in flashback is one of the husband arriving drunk and the wife intending to leave in the account of her husband alcoholism and infidelity. Her sister-in-law (Héléna Manson) tries to persuade her not to.In the circus, actors reenact Lola's dancing training and career. In the flashback, Lola tells to a colleague while dancing that she has found out the her lover, conductor Claudio Pirotto (Claude Pinoteau) was still married. She breaks from the dance formation and makes an scandal.The master speaks about Lola's ascension in the echelons of society, not without scandal, while she climbs up the trough various ropes in the circus. He tells about his visit to her when he first invited her to be an act of the circus. There is a flashback showing her refusing.In a flashback, she remembers her time in Bavaria. On the road to Munich, she believes to be lost. She asks about the rout to a young student (Oskar Werner), which tells her the way. She then persuades him to enter her carriage, despite his going to the opposite direction. She gets a room in a hotel and participates in an audition the following day, on which she is rejected. She gets in acquaintance with an officer whom she makes promise her to get an audience with the king. Four months passes and no success. During a parade, she crosses the way of the horsemen, causing commotion. She gets an appointment with the king (Anton Walbrook) and seduces him to get her a position in the dance entourage. They grow intimate and he has a palace built to her. The king commissions a portrait of her, and by rejecting every peace of garment, ends up with a nude painting. He tries to donate the painting to the national gallery, to the library and to the theater, but none of the people in charge accepts it. He also can't keep the painting in his palace. She suggests that he could dismiss one of the persons in charge of those institutions. People get angry at the influence she has on the king and revolt. The king escape her palace first and she is helped by students, including that one that she first met in Bavaria long ago. She tells him that she loved the king and that Munich was her last chance and that her career among the courts is over. After that, she goes to the circus.The finale of her act is her jumping from a high place. The doctor (Carl Esmond) insists with the circus owner that the safety net must be kept in place for the last act, for Lola's safety. The owner gives orders of that to the master and he reluctantly seems to assent. Just before the cushion is put in place for the jump, the safety net is pulled away. Lola seems to faint as she jumps, but the movie ends with men queuing to get close to her (at a price)."
tt0048312,"['Biography', 'Comedy', 'Drama', 'Sport']","The Long Gray Line is based on the life of Martin ""Marty"" Maher, Jr. (25 June 1876 17 January 1961). Maher was an Irish immigrant from Ballycrine, County Tipperary, Ireland, who joined the United States Army in 1898 and rose to the rank of Master Sergeant. He served as a revered and beloved swimming instructor at the United States Military Academy, West Point, New York, from 1899 to 1928.Maher retired from the Army in 1928 and stayed at West Point as a civil service (civilian) employee in the athletic department and retired from that in 1946, completing 50 years of service at ""The Point"" (including two years as a waiter prior to his enlistment). Maher was named an honorary member of the classes of 1912, 1926 and 1928. His autobiography, Bringing Up The Brass: My 55 Years at West Point, cowritten by Nardi Reeder Campion, was published in 1951 by David McKay Company Inc. and was the source of the film.Maher died on 17 January 1961, at the age of 84 and is buried in the West Point Cemetery."
tt0048337,"['Biography', 'Drama', 'Family', 'History']","In Depression-era Georgia, young Catherine Wood is a student at Agnes Scott College. She meets Rev. Peter Marshall, a Scottish preacher who is several years her senior. She makes a point of speaking to him after church, hoping he will ask her out. But although Peter is impressed by her speaking skills at a gathering for college students, he remains distant. Shortly before Catherine's graduation, he proposes. They marry and after a few years move to Washington D.C. Peter becomes senior pastor of the New York Avenue Presbyterian Church, known as the Church of Presidents because Lincoln worshiped there.Attendance is sparse, but Peter's dynamic preaching style soon fills the pews. But he is not popular with some of the older members, who constantly criticize him. Some dislike him because he is a ""foreigner"".On Pearl Harbor Sunday, Catherine gives birth to their only child, named for his father. Peter opens a canteen for soldiers in the church building, incurring the wrath of the elderly Miss Laura Fowler. Her ancestors founded the church and she is upset at all the soldiers and their girlfriends coming and going. She is incensed when she catches a young couple kissing in the Lincoln Room. Peter explains that he just married them and the bridegroom is shipping out in a few hours.Catherine is stricken with tuberculosis and must stay in bed for months. Household help is hard to find in wartime Washington and Peter frequently comes home to a messy house. While bedridden, Catherine suffers a crisis of faith. She can't understand why God let this happen to her when she has a family to care for. Peter assures her she will find the answers in God's time.Shortly after Catherine's recovery, Peter suffers a heart attack while preaching. After his release from the hospital, the family retreats to their Cape Cod vacation cottage. Peter tends to his roses, goes fishing with his son, and eventually is able to return to the pulpit. He is named Chaplain to the U.S. Senate. Miss Fowler finally admits she was wrong about Peter and gives him a button from the jacket of John Paul Jones, another ""Scottish upstart.""Peter suffers another heart attack late one night in 1949. Catherine cannot go with him to the hospital because there is no one to stay with their son. As he leaves the house on a stretcher, he tells Catherine that he will see her in the morning. Those were his last words to her, as he died before she could get to the hospital.A grieving Catherine returns to the cottage, accompanied by Peter Jr. As he goes to get the boat, she recalls Peter's promise to ""see her in the morning"" and takes comfort in the knowledge that they will meet again in heaven."
